iteration,test_split,batch,epoch,layer,stateful,dropout,activation,initializer,rmse,accuracy,f_score,time_train,lag
518,0.3,32,50,3,False,0.2,tanh,uniform,,0.6062552831783599,0.7496696079517958,255.80704069137573,13
519,0.3,32,50,3,False,0.2,tanh,normal,,0.6069315300084531,0.7501751222039409,212.80670547485352,13
520,0.3,32,50,3,False,0.4,tanh,uniform,,0.607354184277261,0.7504910686115315,251.98609685897827,13
521,0.3,32,50,3,False,0.4,tanh,normal,,0.6095519864750631,0.7523288534681841,208.3447630405426,13
522,0.3,32,50,1,False,0,sigmoid,uniform,,0.6024513947590869,0.7463492684899163,109.15430545806885,13
523,0.3,32,50,1,False,0,sigmoid,normal,,0.6019442096365173,0.7456709347979683,90.47559642791748,13
524,0.3,32,50,1,False,0.2,sigmoid,uniform,,0.6051563820794588,0.7488323499716808,104.77037715911865,13
525,0.3,32,50,1,False,0.2,sigmoid,normal,,0.6030431107354184,0.7471483305834923,84.01969933509827,13
526,0.3,32,50,1,False,0.4,sigmoid,uniform,,0.607354184277261,0.7504910686115315,97.48749256134033,13
527,0.3,32,50,1,False,0.4,sigmoid,normal,,0.607354184277261,0.7504910686115315,83.82631826400757,13
528,0.3,32,50,2,False,0,sigmoid,uniform,,0.6059171597633135,0.7490938436654988,174.08038234710693,13
529,0.3,32,50,2,False,0,sigmoid,normal,,0.6049873203719357,0.7480299180801399,143.75767755508423,13
530,0.3,32,50,2,False,0.2,sigmoid,uniform,,0.6062552831783599,0.7493657971070695,168.8115906715393,13
531,0.3,32,50,2,False,0.2,sigmoid,normal,,0.6040574809805577,0.7476355269926795,136.98404550552368,13
532,0.3,32,50,2,False,0.4,sigmoid,uniform,,0.608453085376162,0.7512971748664121,162.7671685218811,13
533,0.3,32,50,2,False,0.4,sigmoid,normal,,0.6063398140321217,0.7497327972333139,137.5553388595581,13
534,0.3,32,50,3,False,0,sigmoid,uniform,,0.6062552831783599,0.749322127660202,227.8059947490692,13
535,0.3,32,50,3,False,0,sigmoid,normal,,0.6062552831783599,0.7496696079517958,193.55412125587463,13
536,0.3,32,50,3,False,0.2,sigmoid,uniform,,0.6062552831783599,0.7496696079517958,240.43985295295715,13
537,0.3,32,50,3,False,0.2,sigmoid,normal,,0.607607776838546,0.7506770931318886,197.7317395210266,13
538,0.3,32,50,3,False,0.4,sigmoid,uniform,,0.607354184277261,0.7504910686115315,226.8786118030548,13
539,0.3,32,50,3,False,0.4,sigmoid,normal,,0.608453085376162,0.7515543985652889,195.89208340644836,13
540,0.3,64,50,1,False,0,selu,uniform,,0.3904480135249367,0.0,81.95269227027893,13
541,0.3,64,50,1,False,0,selu,normal,,0.5992392223161452,0.7305365173994185,60.95919489860535,13
542,0.3,64,50,1,False,0.2,selu,uniform,,0.5998309382924767,0.742832540826469,80.10894799232483,13
543,0.3,64,50,1,False,0.2,selu,normal,,0.5982248520710057,0.7396870992115979,58.14031481742859,13
544,0.3,64,50,1,False,0.4,selu,uniform,,0.3904480135249367,0.0,74.43710279464722,13
545,0.3,64,50,1,False,0.4,selu,normal,,0.6074387151310228,0.7470282434061147,58.194249868392944,13
546,0.3,64,50,2,False,0,selu,uniform,,0.3904480135249367,0.0,137.73861718177795,13
547,0.3,64,50,2,False,0,selu,normal,,0.3904480135249367,0.0,104.39007234573364,13
548,0.3,64,50,2,False,0.2,selu,uniform,,0.6085376162299239,0.7274142562810189,137.42700839042664,13
549,0.3,64,50,2,False,0.2,selu,normal,,0.44471682163989856,0.1953656957972279,101.04634404182434,13
550,0.3,64,50,2,False,0.4,selu,uniform,,0.4164835164835165,0.0983089836751894,129.00850629806519,13
551,0.3,64,50,2,False,0.4,selu,normal,,0.4021132713440406,0.06334022058805484,100.99946904182434,13
552,0.3,64,50,3,False,0,selu,uniform,,0.4060862214708369,0.07781515953420175,185.1620945930481,13
553,0.3,64,50,3,False,0,selu,normal,,0.3904480135249367,0.0,145.938494682312,13
554,0.3,64,50,3,False,0.2,selu,uniform,,0.39814032121724435,0.04833799339179624,191.27303528785706,13
555,0.3,64,50,3,False,0.2,selu,normal,,0.41724429416737113,0.10251951449330025,148.6398355960846,13
556,0.3,64,50,3,False,0.4,selu,uniform,,0.3904480135249367,0.0,179.96288657188416,13
557,0.3,64,50,3,False,0.4,selu,normal,,0.4099746407438715,0.0883869050608542,146.48360753059387,13
558,0.3,64,50,1,False,0,tanh,uniform,,0.6049873203719357,0.7481953244074564,81.52543520927429,13
559,0.3,64,50,1,False,0,tanh,normal,,0.6069315300084531,0.7491659785611292,58.85045576095581,13
560,0.3,64,50,1,False,0.2,tanh,uniform,,0.607354184277261,0.7499097039902113,78.76521468162537,13
561,0.3,64,50,1,False,0.2,tanh,normal,,0.6027049873203717,0.7456798265268164,55.62471103668213,13
562,0.3,64,50,1,False,0.4,tanh,uniform,,0.6062552831783599,0.7496696079517958,72.75698947906494,13
563,0.3,64,50,1,False,0.4,tanh,normal,,0.6055790363482669,0.7491543722717251,55.895567417144775,13
564,0.3,64,50,2,False,0,tanh,uniform,,0.6064243448858831,0.7494581043809873,136.08072543144226,13
565,0.3,64,50,2,False,0,tanh,normal,,0.6030431107354184,0.7468129831998388,101.90571904182434,13
566,0.3,64,50,2,False,0.2,tanh,uniform,,0.607354184277261,0.7499097039902113,136.12378931045532,13
567,0.3,64,50,2,False,0.2,tanh,normal,,0.6067624683009297,0.7494467617683872,98.24948358535767,13
568,0.3,64,50,2,False,0.4,tanh,uniform,,0.6062552831783599,0.7496696079517958,126.65578937530518,13
569,0.3,64,50,2,False,0.4,tanh,normal,,0.6062552831783599,0.7496696079517958,98.09323787689209,13
570,0.3,64,50,3,False,0,tanh,uniform,,0.606508875739645,0.74952609274138,180.8740622997284,13
571,0.3,64,50,3,False,0,tanh,normal,,0.606508875739645,0.74952609274138,141.1534926891327,13
572,0.3,64,50,3,False,0.2,tanh,uniform,,0.607354184277261,0.7502059763453072,188.69636702537537,13
573,0.3,64,50,3,False,0.2,tanh,normal,,0.607354184277261,0.7502059763453072,141.26488852500916,13
574,0.3,64,50,3,False,0.4,tanh,uniform,,0.6063398140321217,0.749710867058989,177.31538248062134,13
575,0.3,64,50,3,False,0.4,tanh,normal,,0.6062552831783599,0.7496696079517958,140.51489114761353,13
576,0.3,64,50,1,False,0,sigmoid,uniform,,0.6051563820794588,0.7485091437661217,81.03082537651062,13
577,0.3,64,50,1,False,0,sigmoid,normal,,0.6043956043956042,0.7479409544460207,60.49429416656494,13
578,0.3,64,50,1,False,0.2,sigmoid,uniform,,0.6062552831783599,0.7493657971070695,79.187082529068,13
579,0.3,64,50,1,False,0.2,sigmoid,normal,,0.6051563820794588,0.7488323499716808,56.4528272151947,13
580,0.3,64,50,1,False,0.4,sigmoid,uniform,,0.6054099746407439,0.7490255633517072,73.31211972236633,13
581,0.3,64,50,1,False,0.4,sigmoid,normal,,0.6051563820794588,0.7488323499716808,56.54658269882202,13
582,0.3,64,50,2,False,0,sigmoid,uniform,,0.607354184277261,0.7502059763453072,136.28283977508545,13
583,0.3,64,50,2,False,0,sigmoid,normal,,0.607354184277261,0.7502059763453072,102.95258402824402,13
584,0.3,64,50,2,False,0.2,sigmoid,uniform,,0.607354184277261,0.7502059763453072,136.60476922988892,13
585,0.3,64,50,2,False,0.2,sigmoid,normal,,0.6063398140321217,0.7494304262792417,98.68698477745056,13
586,0.3,64,50,2,False,0.4,sigmoid,uniform,,0.6062552831783599,0.7493657971070695,127.48370718955994,13
587,0.3,64,50,2,False,0.4,sigmoid,normal,,0.6062552831783599,0.7496696079517958,98.0472457408905,13
588,0.3,64,50,3,False,0,sigmoid,uniform,,0.607354184277261,0.7502059763453072,183.8740553855896,13
589,0.3,64,50,3,False,0,sigmoid,normal,,0.607354184277261,0.7502059763453072,142.11159300804138,13
590,0.3,64,50,3,False,0.2,sigmoid,uniform,,0.607354184277261,0.7502059763453072,193.36293959617615,13
591,0.3,64,50,3,False,0.2,sigmoid,normal,,0.6070160608622146,0.7500409399165344,143.42298889160156,13
592,0.3,64,50,3,False,0.4,sigmoid,uniform,,0.6063398140321217,0.7497327972333139,179.65899562835693,13
593,0.3,64,50,3,False,0.4,sigmoid,normal,,0.6062552831783599,0.7496696079517958,143.01487493515015,13
594,0.3,128,50,1,False,0,selu,uniform,,0.6088757396449703,0.7444380852736237,71.82775068283081,13
595,0.3,128,50,1,False,0,selu,normal,,0.3904480135249367,0.0,51.66003656387329,13
596,0.3,128,50,1,False,0.2,selu,uniform,,0.6026204564666102,0.7464908562572765,69.44337606430054,13
597,0.3,128,50,1,False,0.2,selu,normal,,0.6030431107354183,0.7457166184823658,47.51537585258484,13
598,0.3,128,50,1,False,0.4,selu,uniform,,0.3904480135249367,0.0,63.62070178985596,13
599,0.3,128,50,1,False,0.4,selu,normal,,0.6054945054945053,0.7464630606280725,47.82787489891052,13
600,0.3,128,50,2,False,0,selu,uniform,,0.3904480135249367,0.0,122.0564558506012,13
601,0.3,128,50,2,False,0,selu,normal,,0.47269653423499575,0.35190074581696074,87.84329462051392,13
602,0.3,128,50,2,False,0.2,selu,uniform,,0.6081994928148772,0.7455750262142072,121.28061938285828,13
603,0.3,128,50,2,False,0.2,selu,normal,,0.6086221470836853,0.7483544014902298,83.49342489242554,13
604,0.3,128,50,2,False,0.4,selu,uniform,,0.6073541842772611,0.7480134506639856,111.96816802024841,13
605,0.3,128,50,2,False,0.4,selu,normal,,0.6073541842772611,0.7415294105618339,84.09331202507019,13
606,0.3,128,50,3,False,0,selu,uniform,,0.6081994928148772,0.749541154873947,162.98172855377197,13
607,0.3,128,50,3,False,0,selu,normal,,0.6085376162299239,0.7490303528434544,122.53060698509216,13
608,0.3,128,50,3,False,0.2,selu,uniform,,0.6083685545224006,0.7492320559830478,168.9407913684845,13
609,0.3,128,50,3,False,0.2,selu,normal,,0.6058326289095517,0.7444848462118093,122.46810913085938,13
610,0.3,128,50,3,False,0.4,selu,uniform,,0.3976331360946746,0.038273178019328294,156.8495056629181,13
611,0.3,128,50,3,False,0.4,selu,normal,,0.5674556213017751,0.6163382031754349,125.28058910369873,13
612,0.3,128,50,1,False,0,tanh,uniform,,0.6062552831783599,0.7493657971070695,71.70275330543518,13
613,0.3,128,50,1,False,0,tanh,normal,,0.6059171597633135,0.7490988146347277,49.183759927749634,13
614,0.3,128,50,1,False,0.2,tanh,uniform,,0.6062552831783599,0.7493657971070695,69.14026999473572,13
615,0.3,128,50,1,False,0.2,tanh,normal,,0.6065934065934064,0.7496243137957581,46.37475943565369,13
616,0.3,128,50,1,False,0.4,tanh,uniform,,0.6047337278106506,0.7485040748114413,63.4840452671051,13
617,0.3,128,50,1,False,0.4,tanh,normal,,0.6051563820794588,0.7488323499716808,45.81226444244385,13
618,0.3,128,50,2,False,0,tanh,uniform,,0.6070160608622146,0.7499474596566186,122.31005501747131,13
619,0.3,128,50,2,False,0,tanh,normal,,0.6067624683009297,0.7497535721401023,86.84330463409424,13
620,0.3,128,50,2,False,0.2,tanh,uniform,,0.607354184277261,0.7502059763453072,121.23375129699707,13
621,0.3,128,50,2,False,0.2,tanh,normal,,0.6071851225697379,0.7500767180009628,81.75190567970276,13
622,0.3,128,50,2,False,0.4,tanh,uniform,,0.6062552831783599,0.7496696079517958,111.37442874908447,13
623,0.3,128,50,2,False,0.4,tanh,normal,,0.6062552831783599,0.7496696079517958,81.92145252227783,13
624,0.3,128,50,3,False,0,tanh,uniform,,0.6071005917159761,0.7500120888287908,159.99491381645203,13
625,0.3,128,50,3,False,0,tanh,normal,,0.6071005917159761,0.7500120888287908,119.03063631057739,13
626,0.3,128,50,3,False,0.2,tanh,uniform,,0.607354184277261,0.7502059763453072,170.48382019996643,13
627,0.3,128,50,3,False,0.2,tanh,normal,,0.6072696534234995,0.750141347173135,121.81186485290527,13
628,0.3,128,50,3,False,0.4,tanh,uniform,,0.6062552831783599,0.7496696079517958,155.1670048236847,13
629,0.3,128,50,3,False,0.4,tanh,normal,,0.6071005917159761,0.7500120888287908,121.20248770713806,13
630,0.3,128,50,1,False,0,sigmoid,uniform,,0.6062552831783599,0.7493657971070695,72.67149782180786,13
631,0.3,128,50,1,False,0,sigmoid,normal,,0.6069315300084531,0.7496552525028007,51.43951153755188,13
632,0.3,128,50,1,False,0.2,sigmoid,uniform,,0.6062552831783599,0.7493657971070695,71.07775735855103,13
633,0.3,128,50,1,False,0.2,sigmoid,normal,,0.6056635672020286,0.7490288323102356,46.54663157463074,13
634,0.3,128,50,1,False,0.4,sigmoid,uniform,,0.6062552831783599,0.7496696079517958,64.03091526031494,13
635,0.3,128,50,1,False,0.4,sigmoid,normal,,0.6052409129332206,0.7488967544316897,46.718507051467896,13
636,0.3,128,50,2,False,0,sigmoid,uniform,,0.606677937447168,0.7496889429679301,123.40461659431458,13
637,0.3,128,50,2,False,0,sigmoid,normal,,0.6068469991546913,0.749795411131113,87.57767462730408,13
638,0.3,128,50,2,False,0.2,sigmoid,uniform,,0.6070160608622146,0.7499474596566186,122.35874342918396,13
639,0.3,128,50,2,False,0.2,sigmoid,normal,,0.6071851225697379,0.7501234581309207,82.52716708183289,13
640,0.3,128,50,2,False,0.4,sigmoid,uniform,,0.6062552831783599,0.7496696079517958,112.12442755699158,13
641,0.3,128,50,2,False,0.4,sigmoid,normal,,0.6062552831783599,0.7496696079517958,82.45270133018494,13
642,0.3,128,50,3,False,0,sigmoid,uniform,,0.6071851225697379,0.7500767180009628,162.49317240715027,13
643,0.3,128,50,3,False,0,sigmoid,normal,,0.6072696534234995,0.750141347173135,121.31187295913696,13
644,0.3,128,50,3,False,0.2,sigmoid,uniform,,0.6072696534234995,0.750141347173135,169.1192934513092,13
645,0.3,128,50,3,False,0.2,sigmoid,normal,,0.6069315300084531,0.7498828304844464,120.24756741523743,13
646,0.3,128,50,3,False,0.4,sigmoid,uniform,,0.6062552831783599,0.7496696079517958,158.74900460243225,13
647,0.3,128,50,3,False,0.4,sigmoid,normal,,0.6062552831783599,0.7496696079517958,119.39000654220581,13
648,0.3,32,100,1,False,0,selu,uniform,,0.4,0.04934394267293468,159.45631456375122,13
649,0.3,32,100,1,False,0,selu,normal,,0.40050718512256983,0.06386960157882098,139.01492309570312,13
650,0.3,32,100,1,False,0.2,selu,uniform,,0.5907016060862214,0.7040998174136031,158.6650800704956,13
651,0.3,32,100,1,False,0.2,selu,normal,,0.5836855452240067,0.6850332061468885,137.56179571151733,13
652,0.3,32,100,1,False,0.4,selu,uniform,,0.3904480135249367,0.0,153.28155899047852,13
653,0.3,32,100,1,False,0.4,selu,normal,,0.5924767540152155,0.6868587708695374,137.84305834770203,13
654,0.3,32,100,2,False,0,selu,uniform,,0.39518174133558753,0.04363577159460743,278.06295895576477,13
655,0.3,32,100,2,False,0,selu,normal,,0.3904480135249367,0.0,250.0367522239685,13
656,0.3,32,100,2,False,0.2,selu,uniform,,0.5901944209636517,0.7102318035096593,279.7224905490875,13
657,0.3,32,100,2,False,0.2,selu,normal,,0.6058326289095517,0.7252013552412088,246.19099879264832,13
658,0.3,32,100,2,False,0.4,selu,uniform,,0.40355029585798824,0.0776796343514266,272.1694049835205,13
659,0.3,32,100,2,False,0.4,selu,normal,,0.6014370245139474,0.7073065919055086,246.13934707641602,13
660,0.3,32,100,3,False,0,selu,uniform,,0.39661876584953515,0.05856405292310592,363.86289262771606,13
661,0.3,32,100,3,False,0,selu,normal,,0.3950126796280643,0.03902521293230798,326.17765045166016,13
662,0.3,32,100,3,False,0.2,selu,uniform,,0.46652578191039723,0.30360262459756776,392.89691853523254,13
663,0.3,32,100,3,False,0.2,selu,normal,,0.4262045646661031,0.13440283073687673,349.8332543373108,13
664,0.3,32,100,3,False,0.4,selu,uniform,,0.5989856297548605,0.7063899491253647,378.3937568664551,13
665,0.3,32,100,3,False,0.4,selu,normal,,0.3904480135249367,0.0,346.8110601902008,13
666,0.3,32,100,1,False,0,tanh,uniform,,0.5952662721893489,0.7357603318532627,157.71794772148132,13
667,0.3,32,100,1,False,0,tanh,normal,,0.5874049027895182,0.66032511238511,135.54874324798584,13
668,0.3,32,100,1,False,0.2,tanh,uniform,,0.6036348267117496,0.7405122208727389,152.8831810951233,13
669,0.3,32,100,1,False,0.2,tanh,normal,,0.6071005917159761,0.7444990372373728,133.30046963691711,13
670,0.3,32,100,1,False,0.4,tanh,uniform,,0.6006762468300929,0.7328647693294004,147.09301114082336,13
671,0.3,32,100,1,False,0.4,tanh,normal,,0.5884192730346575,0.7266805388782493,131.93683552742004,13
672,0.3,32,100,2,False,0,tanh,uniform,,0.6051563820794588,0.7484207770209365,275.03914523124695,13
673,0.3,32,100,2,False,0,tanh,normal,,0.6032121724429415,0.7459014232699369,243.34774136543274,13
674,0.3,32,100,2,False,0.2,tanh,uniform,,0.6091293322062553,0.7488141239830531,269.99247789382935,13
675,0.3,32,100,2,False,0.2,tanh,normal,,0.6058326289095518,0.7468083942300526,234.19854354858398,13
676,0.3,32,100,2,False,0.4,tanh,uniform,,0.6013524936601858,0.7386886700172842,262.0686366558075,13
677,0.3,32,100,2,False,0.4,tanh,normal,,0.6064243448858831,0.7480699252172853,234.68372106552124,13
678,0.3,32,100,3,False,0,tanh,uniform,,0.6040574809805577,0.7475013993688854,354.97420620918274,13
679,0.3,32,100,3,False,0,tanh,normal,,0.6051563820794588,0.7484207770209365,316.9407956600189,13
680,0.3,32,100,3,False,0.2,tanh,uniform,,0.6050718512256973,0.7487164246021317,380.2510986328125,13
681,0.3,32,100,3,False,0.2,tanh,normal,,0.607354184277261,0.7499097039902113,327.1112277507782,13
682,0.3,32,100,3,False,0.4,tanh,uniform,,0.608453085376162,0.750337103562549,369.97091937065125,13
683,0.3,32,100,3,False,0.4,tanh,normal,,0.6072696534234995,0.7492087309603066,330.28974318504333,13
684,0.3,32,100,1,False,0,sigmoid,uniform,,0.6001690617075232,0.7425962617745014,158.05766439437866,13
685,0.3,32,100,1,False,0,sigmoid,normal,,0.597295012679628,0.7404862103960836,141.45666098594666,13
686,0.3,32,100,1,False,0.2,sigmoid,uniform,,0.6018596787827555,0.7458559473524209,158.09333848953247,13
687,0.3,32,100,1,False,0.2,sigmoid,normal,,0.6029585798816566,0.7463520585136622,137.6555552482605,13
688,0.3,32,100,1,False,0.4,sigmoid,uniform,,0.6040574809805577,0.7479788345550585,150.10439085960388,13
689,0.3,32,100,1,False,0.4,sigmoid,normal,,0.6040574809805577,0.7479788345550585,133.9368371963501,13
690,0.3,32,100,2,False,0,sigmoid,uniform,,0.6020287404902788,0.7453919526165816,278.8038411140442,13
691,0.3,32,100,2,False,0,sigmoid,normal,,0.5849535080304309,0.7170301514482832,248.47100472450256,13
692,0.3,32,100,2,False,0.2,sigmoid,uniform,,0.6040574809805577,0.7476355269926795,274.40564823150635,13
693,0.3,32,100,2,False,0.2,sigmoid,normal,,0.6029585798816566,0.7467444378837685,240.66115546226501,13
694,0.3,32,100,2,False,0.4,sigmoid,uniform,,0.6040574809805577,0.7479788345550585,265.45394468307495,13
695,0.3,32,100,2,False,0.4,sigmoid,normal,,0.6040574809805577,0.7479788345550585,240.53411555290222,13
696,0.3,32,100,3,False,0,sigmoid,uniform,,0.6051563820794588,0.7484207770209365,362.00950145721436,13
697,0.3,32,100,3,False,0,sigmoid,normal,,0.6062552831783599,0.7493657971070695,326.2413923740387,13
698,0.3,32,100,3,False,0.2,sigmoid,uniform,,0.6062552831783599,0.7493657971070695,382.20468068122864,13
699,0.3,32,100,3,False,0.2,sigmoid,normal,,0.6062552831783599,0.7493657971070695,335.6464293003082,13
700,0.3,32,100,3,False,0.4,sigmoid,uniform,,0.607354184277261,0.7504910686115315,370.343554019928,13
701,0.3,32,100,3,False,0.4,sigmoid,normal,,0.6051563820794588,0.7488323499716808,333.3958361148834,13
702,0.3,64,100,1,False,0,selu,uniform,,0.5951817413355874,0.7316212540063027,117.96309423446655,13
703,0.3,64,100,1,False,0,selu,normal,,0.5923076923076922,0.7157001059070387,94.04639744758606,13
704,0.3,64,100,1,False,0.2,selu,uniform,,0.3904480135249367,0.0,117.2799277305603,13
705,0.3,64,100,1,False,0.2,selu,normal,,0.5890955198647505,0.7145367862029433,91.7567925453186,13
706,0.3,64,100,1,False,0.4,selu,uniform,,0.6005917159763313,0.7289300610913221,111.06195068359375,13
707,0.3,64,100,1,False,0.4,selu,normal,,0.5956043956043956,0.7190818582624658,93.20947933197021,13
708,0.3,64,100,2,False,0,selu,uniform,,0.3904480135249367,0.0,197.93652606010437,13
709,0.3,64,100,2,False,0,selu,normal,,0.3904480135249367,0.0,159.96938824653625,13
710,0.3,64,100,2,False,0.2,selu,uniform,,0.6013524936601858,0.7420605251139408,200.3879313468933,13
711,0.3,64,100,2,False,0.2,selu,normal,,0.6098901098901097,0.7431700060891863,160.64088487625122,13
712,0.3,64,100,2,False,0.4,selu,uniform,,0.5694843617920541,0.6174845853330213,192.06999278068542,13
713,0.3,64,100,2,False,0.4,selu,normal,,0.605579036348267,0.7340074472323163,162.3429238796234,13
714,0.3,64,100,3,False,0,selu,uniform,,0.3904480135249367,0.0,266.4476535320282,13
715,0.3,64,100,3,False,0,selu,normal,,0.39560439560439564,0.055536942800337843,225.1735327243805,13
716,0.3,64,100,3,False,0.2,selu,uniform,,0.6079459002535924,0.748156220343232,281.7927770614624,13
717,0.3,64,100,3,False,0.2,selu,normal,,0.39704142011834326,0.05087226118307902,231.99891901016235,13
718,0.3,64,100,3,False,0.4,selu,uniform,,0.3904480135249367,0.0,271.51530051231384,13
719,0.3,64,100,3,False,0.4,selu,normal,,0.5801352493660186,0.6408803687284174,230.60387182235718,13
720,0.3,64,100,1,False,0,tanh,uniform,,0.5992392223161451,0.7420502775067036,115.75340819358826,13
721,0.3,64,100,1,False,0,tanh,normal,,0.6069315300084528,0.7479334579651765,91.09330010414124,13
722,0.3,64,100,1,False,0.2,tanh,uniform,,0.6065088757396448,0.7492191405260922,114.42131209373474,13
723,0.3,64,100,1,False,0.2,tanh,normal,,0.6081149619611156,0.7483271092475053,88.24953389167786,13
724,0.3,64,100,1,False,0.4,tanh,uniform,,0.6072696534234995,0.7491896378486577,107.6244695186615,13
725,0.3,64,100,1,False,0.4,tanh,normal,,0.5992392223161452,0.7434458479505494,88.21831464767456,13
726,0.3,64,100,2,False,0,tanh,uniform,,0.6051563820794588,0.7484207770209365,196.09002661705017,13
727,0.3,64,100,2,False,0,tanh,normal,,0.6072696534234995,0.7498198675986857,158.45951795578003,13
728,0.3,64,100,2,False,0.2,tanh,uniform,,0.6040574809805577,0.7472783484176792,199.02809357643127,13
729,0.3,64,100,2,False,0.2,tanh,normal,,0.608453085376162,0.7504643813066824,156.0209662914276,13
730,0.3,64,100,2,False,0.4,tanh,uniform,,0.6062552831783599,0.7496696079517958,187.32717943191528,13
731,0.3,64,100,2,False,0.4,tanh,normal,,0.6106508875739642,0.7513247029794977,156.64973950386047,13
732,0.3,64,100,3,False,0,tanh,uniform,,0.6051563820794588,0.7484207770209365,265.52807450294495,13
733,0.3,64,100,3,False,0,tanh,normal,,0.6051563820794588,0.7484207770209365,220.9241383075714,13
734,0.3,64,100,3,False,0.2,tanh,uniform,,0.607354184277261,0.7502059763453072,276.86379313468933,13
735,0.3,64,100,3,False,0.2,tanh,normal,,0.607354184277261,0.7502059763453072,218.51709628105164,13
736,0.3,64,100,3,False,0.4,tanh,uniform,,0.607354184277261,0.7502059763453072,260.105397939682,13
737,0.3,64,100,3,False,0.4,tanh,normal,,0.6072696534234995,0.7504278793300132,219.22610116004944,13
738,0.3,64,100,1,False,0,sigmoid,uniform,,0.6013524936601858,0.7445153419440526,115.25627207756042,13
739,0.3,64,100,1,False,0,sigmoid,normal,,0.6016060862214706,0.744277582376659,92.50020027160645,13
740,0.3,64,100,1,False,0.2,sigmoid,uniform,,0.6040574809805577,0.7476355269926795,114.96200203895569,13
741,0.3,64,100,1,False,0.2,sigmoid,normal,,0.6045646661031275,0.7481053031026335,88.20268392562866,13
742,0.3,64,100,1,False,0.4,sigmoid,uniform,,0.6051563820794588,0.7488323499716808,108.7765212059021,13
743,0.3,64,100,1,False,0.4,sigmoid,normal,,0.6040574809805577,0.7479788345550585,89.54668021202087,13
744,0.3,64,100,2,False,0,sigmoid,uniform,,0.6062552831783599,0.7486791819823116,195.3783938884735,13
745,0.3,64,100,2,False,0,sigmoid,normal,,0.6041420118343195,0.7473471684864992,158.4204351902008,13
746,0.3,64,100,2,False,0.2,sigmoid,uniform,,0.6063398140321217,0.7494076360980804,204.69719648361206,13
747,0.3,64,100,2,False,0.2,sigmoid,normal,,0.6040574809805577,0.7472783484176792,159.4966652393341,13
748,0.3,64,100,2,False,0.4,sigmoid,uniform,,0.6062552831783599,0.7493657971070695,207.39759612083435,13
749,0.3,64,100,2,False,0.4,sigmoid,normal,,0.6040574809805577,0.7476355269926795,170.764333486557,13
750,0.3,64,100,3,False,0,sigmoid,uniform,,0.6051563820794588,0.7484207770209365,277.5743432044983,13
751,0.3,64,100,3,False,0,sigmoid,normal,,0.607354184277261,0.7502059763453072,227.16555309295654,13
752,0.3,64,100,3,False,0.2,sigmoid,uniform,,0.607354184277261,0.7502059763453072,291.2742908000946,13
753,0.3,64,100,3,False,0.2,sigmoid,normal,,0.607354184277261,0.7502059763453072,238.69837284088135,13
754,0.3,64,100,3,False,0.4,sigmoid,uniform,,0.6062552831783599,0.7496696079517958,286.4496490955353,13
755,0.3,64,100,3,False,0.4,sigmoid,normal,,0.6062552831783599,0.7496696079517958,233.77544522285461,13
756,0.3,128,100,1,False,0,selu,uniform,,0.597971259509721,0.734801847251525,103.61142039299011,13
757,0.3,128,100,1,False,0,selu,normal,,0.3904480135249367,0.0,77.66382074356079,13
758,0.3,128,100,1,False,0.2,selu,uniform,,0.6031276415891799,0.7401885420634727,101.543461561203,13
759,0.3,128,100,1,False,0.2,selu,normal,,0.3866441251056636,0.008298294108750482,74.12187576293945,13
760,0.3,128,100,1,False,0.4,selu,uniform,,0.5987320371935755,0.7403031944045323,97.74858736991882,13
761,0.3,128,100,1,False,0.4,selu,normal,,0.60312764158918,0.7369724060976378,76.7298309803009,13
762,0.3,128,100,2,False,0,selu,uniform,,0.3904480135249367,0.0,174.2627079486847,13
763,0.3,128,100,2,False,0,selu,normal,,0.6067624683009297,0.7470465650982359,131.23400735855103,13
764,0.3,128,100,2,False,0.2,selu,uniform,,0.3973795435333897,0.049971110406287204,176.52530813217163,13
765,0.3,128,100,2,False,0.2,selu,normal,,0.605832628909552,0.737448243089377,134.237961769104,13
766,0.3,128,100,2,False,0.4,selu,uniform,,0.41420118343195267,0.09484283954903805,171.59739184379578,13
767,0.3,128,100,2,False,0.4,selu,normal,,0.6078613693998308,0.7450433906779387,132.6329755783081,13
768,0.3,128,100,3,False,0,selu,uniform,,0.40490278951817416,0.07744180289021804,229.81650853157043,13
769,0.3,128,100,3,False,0,selu,normal,,0.39966187658495356,0.05551903279994281,187.59314036369324,13
770,0.3,128,100,3,False,0.2,selu,uniform,,0.3904480135249367,0.0,251.00718331336975,13
771,0.3,128,100,3,False,0.2,selu,normal,,0.44792899408284026,0.19125317276099488,188.52491855621338,13
772,0.3,128,100,3,False,0.4,selu,uniform,,0.41098901098901097,0.08758435343703834,238.6913664340973,13
773,0.3,128,100,3,False,0.4,selu,normal,,0.6070160608622146,0.7427537608522322,197.91697239875793,13
774,0.3,128,100,1,False,0,tanh,uniform,,0.6041420118343195,0.7471334694335044,124.14111328125,13
775,0.3,128,100,1,False,0,tanh,normal,,0.6065934065934064,0.7468709660066278,82.1324872970581,13
776,0.3,128,100,1,False,0.2,tanh,uniform,,0.6095519864750631,0.7513102642143009,110.34732699394226,13
777,0.3,128,100,1,False,0.2,tanh,normal,,0.6064243448858831,0.7488502653553056,82.97474312782288,13
