iteration,test_split,batch,epoch,layer,dropout,activation,initializer,rmse,accuracy,f_score,time_train,lag
534,0.2,32,150,3,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,1241.4741604328156,13
535,0.2,32,150,3,0.2,tanh,uniform,,0.7471360497909171,0.83285065149784,1205.978641986847,13
536,0.2,32,150,3,0.2,tanh,normal,,0.7460565982689875,0.8320172440542386,1208.3209629058838,13
537,0.2,32,150,3,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,1161.4966235160828,13
538,0.2,32,150,3,0.4,tanh,uniform,,0.7448798988621996,0.8310418620032245,1171.2716853618622,13
539,0.2,32,150,3,0.4,tanh,normal,,0.7462316444617328,0.832100975157049,1177.033094882965,13
540,0.2,32,150,1,0,sigmoid,zero,,0.7457356802489545,0.83173292045411,890.4612114429474,13
541,0.2,32,150,1,0,sigmoid,uniform,,0.863716814159292,0.8948291422858708,888.356237411499,13
542,0.2,32,150,1,0,sigmoid,normal,,0.8615870854808907,0.8936150878228813,896.8669378757477,13
543,0.2,32,150,1,0.2,sigmoid,zero,,0.7824273072060681,0.8524031750136588,962.2756104469299,13
544,0.2,32,150,1,0.2,sigmoid,uniform,,0.759496255956433,0.8421120349978667,949.8968946933746,13
545,0.2,32,150,1,0.2,sigmoid,normal,,0.7590878148400272,0.8418196652604841,971.4342741966248,13
546,0.2,32,150,1,0.4,sigmoid,zero,,0.7587182728775649,0.841586446293268,963.5927083492279,13
547,0.2,32,150,1,0.4,sigmoid,uniform,,0.7581639599338715,0.8411151267016009,960.9212944507599,13
548,0.2,32,150,1,0.4,sigmoid,normal,,0.7601964407274142,0.842641254788199,956.1357634067535,13
549,0.2,32,150,2,0,sigmoid,zero,,0.7351745599533208,0.8236442545920232,975.8636507987976,13
550,0.2,32,150,2,0,sigmoid,uniform,,0.7871341048332198,0.853610049608392,968.1090400218964,13
551,0.2,32,150,2,0,sigmoid,normal,,0.8310901487892639,0.8756407036751066,978.7362880706787,13
552,0.2,32,150,2,0.2,sigmoid,zero,,0.7600991928425556,0.8425572856523138,1067.2083060741425,13
553,0.2,32,150,2,0.2,sigmoid,uniform,,0.7591169892054849,0.8418463435853868,1051.9083797931671,13
554,0.2,32,150,2,0.2,sigmoid,normal,,0.759029466109112,0.8417904998266745,1072.542625427246,13
555,0.2,32,150,2,0.4,sigmoid,zero,,0.7566274433531072,0.8399575954906736,1088.8840775489807,13
556,0.2,32,150,2,0.4,sigmoid,uniform,,0.758903043858796,0.8416535557154429,1088.776684999466,13
557,0.2,32,150,2,0.4,sigmoid,normal,,0.7590391908975979,0.841784410632196,1108.6543498039246,13
558,0.2,32,150,3,0,sigmoid,zero,,0.7331226295828064,0.8215532879141636,1161.95623087883,13
559,0.2,32,150,3,0,sigmoid,uniform,,0.756695516872508,0.840008148114859,1172.777554512024,13
560,0.2,32,150,3,0,sigmoid,normal,,0.7563065253330741,0.8397160221462904,1148.7680282592773,13
561,0.2,32,150,3,0.2,sigmoid,zero,,0.7606146066323056,0.8429644923429375,1251.466124534607,13
562,0.2,32,150,3,0.2,sigmoid,uniform,,0.7599144218613245,0.8424428933775687,1272.596022605896,13
563,0.2,32,150,3,0.2,sigmoid,normal,,0.7604687348050181,0.8428549099318638,1239.2396507263184,13
564,0.2,32,150,3,0.4,sigmoid,zero,,0.7595935038412913,0.842197079502384,1261.3457467556,13
565,0.2,32,150,3,0.4,sigmoid,uniform,,0.7599922201692113,0.8425260527685683,1276.3877866268158,13
566,0.2,32,150,3,0.4,sigmoid,normal,,0.7576485461441214,0.8407878473045398,1165.0974247455597,13
567,0.2,64,150,1,0,selu,zero,,0.6033550520276184,0.7496210765144661,541.2428834438324,13
568,0.2,64,150,1,0,selu,uniform,,0.795069532237674,0.7997716592076541,521.4891338348389,13
569,0.2,64,150,1,0,selu,normal,,0.8049790917047555,0.8193120157019259,525.5981299877167,13
570,0.2,64,150,1,0.2,selu,zero,,0.6033550520276184,0.7496210765144661,584.7728326320648,13
571,0.2,64,150,1,0.2,selu,uniform,,0.7565788194106776,0.8349406019803663,568.7428750991821,13
572,0.2,64,150,1,0.2,selu,normal,,0.7592920353982302,0.8352686119221736,566.5625667572021,13
573,0.2,64,150,1,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,568.6927995681763,13
574,0.2,64,150,1,0.4,selu,uniform,,0.7510259651852573,0.8347735008392566,562.097541809082,13
575,0.2,64,150,1,0.4,selu,normal,,0.7513955071477196,0.8352502574744858,564.7189197540283,13
576,0.2,64,150,2,0,selu,zero,,0.6033550520276184,0.7496210765144661,610.0628309249878,13
577,0.2,64,150,2,0,selu,uniform,,0.7769328017115628,0.8090292179574832,608.7670352458954,13
578,0.2,64,150,2,0,selu,normal,,0.7788485850432753,0.8115022250222712,608.6902701854706,13
579,0.2,64,150,2,0.2,selu,zero,,0.6033550520276184,0.7496210765144661,672.5386395454407,13
580,0.2,64,150,2,0.2,selu,uniform,,0.7513760575707478,0.8311344732421476,648.705014705658,13
581,0.2,64,150,2,0.2,selu,normal,,0.7496353204317805,0.8278661957009413,652.1990478038788,13
582,0.2,64,150,2,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,657.0427865982056,13
583,0.2,64,150,2,0.4,selu,uniform,,0.7474958669648937,0.8315246207898619,653.1753072738647,13
584,0.2,64,150,2,0.4,selu,normal,,0.7458426529222989,0.8296062484258583,656.9303212165833,13
585,0.2,64,150,3,0,selu,zero,,0.6033550520276184,0.7496210765144661,678.0985140800476,13
586,0.2,64,150,3,0,selu,uniform,,0.7745599533210151,0.8104786954328819,666.7542634010315,13
587,0.2,64,150,3,0,selu,normal,,0.7522318389575027,0.7862081862924749,669.331244468689,13
588,0.2,64,150,3,0.2,selu,zero,,0.6033550520276184,0.7496210765144661,727.4418833255768,13
589,0.2,64,150,3,0.2,selu,uniform,,0.7459593503841291,0.8280860987260024,737.7524492740631,13
590,0.2,64,150,3,0.2,selu,normal,,0.7441310901487892,0.826071922203446,741.9696862697601,13
591,0.2,64,150,3,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,736.1634409427643,13
592,0.2,64,150,3,0.4,selu,uniform,,0.7456092579986384,0.8314327283390993,732.08336186409,13
593,0.2,64,150,3,0.4,selu,normal,,0.7440338422639307,0.8279531271616323,730.8712375164032,13
594,0.2,64,150,1,0,tanh,zero,,0.6033550520276184,0.7496210765144661,555.5291275978088,13
595,0.2,64,150,1,0,tanh,uniform,,0.8420305358358456,0.8800440698331616,550.527467250824,13
596,0.2,64,150,1,0,tanh,normal,,0.8400272294077605,0.8780920145117154,547.4480383396149,13
597,0.2,64,150,1,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,577.7237792015076,13
598,0.2,64,150,1,0.2,tanh,uniform,,0.7493824759311485,0.834576733234535,557.2328317165375,13
599,0.2,64,150,1,0.2,tanh,normal,,0.7466789847320819,0.8324638474473088,572.0934619903564,13
600,0.2,64,150,1,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,576.3823573589325,13
601,0.2,64,150,1,0.4,tanh,uniform,,0.7482155013128464,0.8336200278813877,570.6184666156769,13
602,0.2,64,150,1,0.4,tanh,normal,,0.7484683458134784,0.8338861689135734,573.4864304065704,13
603,0.2,64,150,2,0,tanh,zero,,0.6033550520276184,0.7496210765144661,617.9929296970367,13
604,0.2,64,150,2,0,tanh,uniform,,0.7757755518817466,0.8356054444762169,609.2446882724762,13
605,0.2,64,150,2,0,tanh,normal,,0.818603520373432,0.8594234628442007,626.9439527988434,13
606,0.2,64,150,2,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,668.7917745113373,13
607,0.2,64,150,2,0.2,tanh,uniform,,0.750578624914908,0.835344329913853,657.6704511642456,13
608,0.2,64,150,2,0.2,tanh,normal,,0.7477973354079548,0.8332775762232358,660.0520403385162,13
609,0.2,64,150,2,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,670.9384865760803,13
610,0.2,64,150,2,0.4,tanh,uniform,,0.7489448604492851,0.8342348203937708,662.1153235435486,13
611,0.2,64,150,2,0.4,tanh,normal,,0.7453466887095204,0.8314015307978971,665.3972632884979,13
612,0.2,64,150,3,0,tanh,zero,,0.6033550520276184,0.7496210765144661,675.5682179927826,13
613,0.2,64,150,3,0,tanh,uniform,,0.768530584459788,0.8417905948397176,667.9491925239563,13
614,0.2,64,150,3,0,tanh,normal,,0.7544782650977341,0.825863626952206,682.1742930412292,13
615,0.2,64,150,3,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,744.4644255638123,13
616,0.2,64,150,3,0.2,tanh,uniform,,0.7455022853252941,0.8315013916162701,714.969619512558,13
617,0.2,64,150,3,0.2,tanh,normal,,0.7447632014003693,0.8309452283284381,715.4861931800842,13
618,0.2,64,150,3,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,722.4595124721527,13
619,0.2,64,150,3,0.4,tanh,uniform,,0.7450452202664593,0.8311890339016371,714.9634811878204,13
620,0.2,64,150,3,0.4,tanh,normal,,0.7487600894680542,0.8339789941783738,714.4327080249786,13
621,0.2,64,150,1,0,sigmoid,zero,,0.7468637557133133,0.8325780643030597,565.947135925293,13
622,0.2,64,150,1,0,sigmoid,uniform,,0.8423806282213363,0.8826164015518507,541.7438452243805,13
623,0.2,64,150,1,0,sigmoid,normal,,0.8390158514052318,0.8804426991777013,550.8926410675049,13
624,0.2,64,150,1,0.2,sigmoid,zero,,0.7602353398813575,0.8426696017175602,585.9691162109375,13
625,0.2,64,150,1,0.2,sigmoid,uniform,,0.7582223086647867,0.8411615845718768,576.1928272247314,13
626,0.2,64,150,1,0.2,sigmoid,normal,,0.7591267139939706,0.8418301917606289,598.507670879364,13
627,0.2,64,150,1,0.4,sigmoid,zero,,0.7584557035884469,0.8413687798932685,602.8612937927246,13
628,0.2,64,150,1,0.4,sigmoid,uniform,,0.7589224934357678,0.8417351698316659,600.1028478145599,13
629,0.2,64,150,1,0.4,sigmoid,normal,,0.7586890985121073,0.8415311825114686,592.3485298156738,13
630,0.2,64,150,2,0,sigmoid,zero,,0.738422639307595,0.826059616642917,680.8364677429199,13
631,0.2,64,150,2,0,sigmoid,uniform,,0.7671302149178256,0.8440555851783849,653.9875910282135,13
632,0.2,64,150,2,0,sigmoid,normal,,0.790372459399008,0.8556418942564107,662.4861550331116,13
633,0.2,64,150,2,0.2,sigmoid,zero,,0.7597977243994943,0.842329220283473,732.3837921619415,13
634,0.2,64,150,2,0.2,sigmoid,uniform,,0.7588349703393952,0.8416225087361949,728.4998497962952,13
635,0.2,64,150,2,0.2,sigmoid,normal,,0.7599144218613244,0.8424001418951009,714.3670749664307,13
636,0.2,64,150,2,0.4,sigmoid,zero,,0.7595351551103764,0.8421740938141983,735.8903217315674,13
637,0.2,64,150,2,0.4,sigmoid,uniform,,0.7588544199163668,0.8415708670867106,730.7638425827026,13
638,0.2,64,150,2,0.4,sigmoid,normal,,0.7571331323543713,0.840357777598482,719.2849879264832,13
639,0.2,64,150,3,0,sigmoid,zero,,0.7311582223086647,0.8203475742032273,730.6738502979279,13
640,0.2,64,150,3,0,sigmoid,uniform,,0.7558008363318098,0.8393282410211004,698.6503443717957,13
641,0.2,64,150,3,0,sigmoid,normal,,0.754225420597102,0.8381498963833209,700.1412649154663,13
642,0.2,64,150,3,0.2,sigmoid,zero,,0.7602256150928719,0.8426717406076324,788.6614828109741,13
643,0.2,64,150,3,0.2,sigmoid,uniform,,0.7591072644169989,0.8418428624275204,785.3299441337585,13
644,0.2,64,150,3,0.2,sigmoid,normal,,0.7589322182242536,0.8416502526084519,792.1633629798889,13
645,0.2,64,150,3,0.4,sigmoid,zero,,0.7592434114558008,0.841939168369944,806.4541523456573,13
646,0.2,64,150,3,0.4,sigmoid,uniform,,0.7559661577360693,0.839487298743666,783.5759809017181,13
647,0.2,64,150,3,0.4,sigmoid,normal,,0.7609355246523386,0.8431632026986456,737.3456208705902,13
648,0.2,128,150,1,0,selu,zero,,0.6033550520276184,0.7496210765144661,346.74032068252563,13
649,0.2,128,150,1,0,selu,uniform,,0.7770981231158223,0.7712551449880449,347.34452056884766,13
650,0.2,128,150,1,0,selu,normal,,0.8124282796849168,0.8347164318664825,338.0249650478363,13
651,0.2,128,150,1,0.2,selu,zero,,0.6033550520276184,0.7496210765144661,378.01413083076477,13
652,0.2,128,150,1,0.2,selu,uniform,,0.7538072546922103,0.8357940036496092,364.3002097606659,13
653,0.2,128,150,1,0.2,selu,normal,,0.7511232130701156,0.834076038620079,368.6185677051544,13
654,0.2,128,150,1,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,371.34530806541443,13
655,0.2,128,150,1,0.4,selu,uniform,,0.7504911018185354,0.8348375853635981,360.2383234500885,13
656,0.2,128,150,1,0.4,selu,normal,,0.7514538558786346,0.8356244685072921,360.10936188697815,13
657,0.2,128,150,2,0,selu,zero,,0.6033550520276184,0.7496210765144661,395.0735995769501,13
658,0.2,128,150,2,0,selu,uniform,,0.7611397452105415,0.7727953849382958,380.3012738227844,13
659,0.2,128,150,2,0,selu,normal,,0.7632305747349996,0.7775779325471247,370.09639835357666,13
660,0.2,128,150,2,0.2,selu,zero,,0.6033550520276184,0.7496210765144661,419.50183057785034,13
661,0.2,128,150,2,0.2,selu,uniform,,0.7485169697559079,0.8304389428418627,410.89784002304077,13
662,0.2,128,150,2,0.2,selu,normal,,0.7489254108723135,0.8308791094365712,414.18426179885864,13
663,0.2,128,150,2,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,433.0592978000641,13
664,0.2,128,150,2,0.4,selu,uniform,,0.7468929300787707,0.8313172231227355,408.9773163795471,13
665,0.2,128,150,2,0.4,selu,normal,,0.7478459593503841,0.8322122418052429,418.311856508255,13
666,0.2,128,150,3,0,selu,zero,,0.6033550520276184,0.7496210765144661,425.7274351119995,13
667,0.2,128,150,3,0,selu,uniform,,0.7528639502090829,0.7974903191237364,409.5618793964386,13
668,0.2,128,150,3,0,selu,normal,,0.7538558786346397,0.7895114162497777,409.51912903785706,13
669,0.2,128,150,3,0.2,selu,zero,,0.6033550520276184,0.7496210765144661,470.2794051170349,13
670,0.2,128,150,3,0.2,selu,uniform,,0.7423417290673927,0.8199615339657503,462.00046372413635,13
671,0.2,128,150,3,0.2,selu,normal,,0.7431975104541475,0.8149410230834333,460.05522084236145,13
672,0.2,128,150,3,0.4,selu,zero,,0.6033550520276184,0.7496210765144661,481.6942753791809,13
673,0.2,128,150,3,0.4,selu,uniform,,0.7428960420110864,0.8276325060817433,459.6169013977051,13
674,0.2,128,150,3,0.4,selu,normal,,0.7470679762715159,0.8306856683019108,474.80929613113403,13
675,0.2,128,150,1,0,tanh,zero,,0.6033550520276184,0.7496210765144661,366.18279671669006,13
676,0.2,128,150,1,0,tanh,uniform,,0.7975396285130799,0.8339670395921982,351.9277925491333,13
677,0.2,128,150,1,0,tanh,normal,,0.8034134007585335,0.8534713733080699,350.9802520275116,13
678,0.2,128,150,1,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,383.907737493515,13
679,0.2,128,150,1,0.2,tanh,uniform,,0.746620636001167,0.8322213432612923,375.0375666618347,13
680,0.2,128,150,1,0.2,tanh,normal,,0.7499465136633278,0.8347669215664526,375.22919607162476,13
681,0.2,128,150,1,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,378.07685899734497,13
682,0.2,128,150,1,0.4,tanh,uniform,,0.7469707283866575,0.832657062121105,394.5798008441925,13
683,0.2,128,150,1,0.4,tanh,normal,,0.7476028396382378,0.8330820131681571,372.34120059013367,13
684,0.2,128,150,2,0,tanh,zero,,0.6033550520276184,0.7496210765144661,445.77452087402344,13
685,0.2,128,150,2,0,tanh,uniform,,0.7762326169405815,0.8440505312821953,434.1075508594513,13
686,0.2,128,150,2,0,tanh,normal,,0.7888942915491589,0.845661219939749,409.7465615272522,13
687,0.2,128,150,2,0.2,tanh,zero,,0.6033550520276184,0.7496210765144661,449.6127676963806,13
688,0.2,128,150,2,0.2,tanh,uniform,,0.7460954974229309,0.8318542765288226,431.4794056415558,13
689,0.2,128,150,2,0.2,tanh,normal,,0.746494213750851,0.8322226559841288,428.37099957466125,13
690,0.2,128,150,2,0.4,tanh,zero,,0.6033550520276184,0.7496210765144661,444.95084619522095,13
