iteration,test_split,batch,epoch,layer,stateful,dropout,activation,initializer,rmse,accuracy,f_score,time_train,lag
76,0.2,32,50,3,False,0.2,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,321.50775241851807,13
77,0.2,32,50,3,False,0.2,sigmoid,normal,,0.3428910078840828,0.2481446113382227,322.0495071411133,13
78,0.2,32,50,3,False,0.4,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,354.42179226875305,13
79,0.2,32,50,3,False,0.4,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,321.5147602558136,13
80,0.2,32,50,3,False,0.4,sigmoid,normal,,0.3428910078840828,0.2481446113382227,322.0457410812378,13
81,0.2,64,50,1,False,0,selu,glorot_normal,,0.6414207330066056,0.6204970211643586,133.52755498886108,13
82,0.2,64,50,1,False,0,selu,uniform,,0.6421132537822287,0.6311113601510183,98.25285243988037,13
83,0.2,64,50,1,False,0,selu,normal,,0.6392765821436178,0.6298458156392989,98.140145778656,13
84,0.2,64,50,1,False,0.2,selu,glorot_normal,,0.6355076709993611,0.6251162048363538,137.78468418121338,13
85,0.2,64,50,1,False,0.2,selu,uniform,,0.6349216918815257,0.6259594852690733,102.01519560813904,13
86,0.2,64,50,1,False,0.2,selu,normal,,0.6331104836991263,0.6242415488838519,101.99951505661011,13
87,0.2,64,50,1,False,0.4,selu,glorot_normal,,0.6325644577029623,0.6243557289769749,125.43324065208435,13
88,0.2,64,50,1,False,0.4,selu,uniform,,0.63335020242915,0.6251286107019575,101.39441704750061,13
89,0.2,64,50,1,False,0.4,selu,normal,,0.6319518431706802,0.6237241171008447,101.39019227027893,13
90,0.2,64,50,2,False,0,selu,glorot_normal,,0.634122629448114,0.6241760453592713,207.93692088127136,13
91,0.2,64,50,2,False,0,selu,uniform,,0.6388504155124654,0.6299766020887952,161.88255286216736,13
92,0.2,64,50,2,False,0,selu,normal,,0.6442707223524395,0.6345266195216258,162.06333708763123,13
93,0.2,64,50,2,False,0.2,selu,glorot_normal,,0.6372123375239717,0.6290323215494155,208.64750790596008,13
94,0.2,64,50,2,False,0.2,selu,uniform,,0.6359072022160664,0.6277378738438851,163.06943488121033,13
95,0.2,64,50,2,False,0.2,selu,normal,,0.6318053483912209,0.62351263104963,162.68674111366272,13
96,0.2,64,50,2,False,0.4,selu,glorot_normal,,0.6319385254634563,0.6236257087895547,193.2624592781067,13
97,0.2,64,50,2,False,0.4,selu,uniform,,0.6319917962923501,0.6236979919396591,161.31183242797852,13
98,0.2,64,50,2,False,0.4,selu,normal,,0.6319385254634563,0.6236257087895547,161.48362112045288,13
99,0.2,64,50,3,False,0,selu,glorot_normal,,0.6355609418282548,0.6244935962343463,287.0081112384796,13
100,0.2,64,50,3,False,0,selu,uniform,,0.639423076923077,0.6309366276160693,234.74924039840698,13
101,0.2,64,50,3,False,0,selu,normal,,0.641633816322182,0.6305340885213385,234.58114314079285,13
102,0.2,64,50,3,False,0.2,selu,glorot_normal,,0.6332969316002558,0.6250221529796366,295.36828780174255,13
103,0.2,64,50,3,False,0.2,selu,uniform,,0.6331104836991267,0.6248669899385908,241.34813356399536,13
104,0.2,64,50,3,False,0.2,selu,normal,,0.6324712337523973,0.6242370351071083,240.39160895347595,13
105,0.2,64,50,3,False,0.4,selu,glorot_normal,,0.6319385254634563,0.6236257087895547,277.8409547805786,13
106,0.2,64,50,3,False,0.4,selu,uniform,,0.6319385254634563,0.6236257087895547,240.1805477142334,13
107,0.2,64,50,3,False,0.4,selu,normal,,0.6319385254634563,0.6236257087895547,239.9859790802002,13
108,0.2,64,50,1,False,0,tanh,glorot_normal,,0.6565363307053055,0.6303032402949246,135.01780080795288,13
109,0.2,64,50,1,False,0,tanh,uniform,,0.6448966545919456,0.626074687712234,99.07778453826904,13
110,0.2,64,50,1,False,0,tanh,normal,,0.6452029618580865,0.636132375809912,99.15669274330139,13
111,0.2,64,50,1,False,0.2,tanh,glorot_normal,,0.6327375878968677,0.6245182317099647,139.32757377624512,13
112,0.2,64,50,1,False,0.2,tanh,uniform,,0.6333235670147029,0.6250476654465406,102.07772421836853,13
113,0.2,64,50,1,False,0.2,tanh,normal,,0.6362934157255492,0.628136340555683,102.00767660140991,13
114,0.2,64,50,1,False,0.4,tanh,glorot_normal,,0.6319385254634563,0.6236257087895547,127.0317313671112,13
115,0.2,64,50,1,False,0.4,tanh,uniform,,0.6329773066268914,0.6247161474768137,101.97066807746887,13
116,0.2,64,50,1,False,0.4,tanh,normal,,0.6319385254634563,0.6236257087895547,102.03322529792786,13
117,0.2,64,50,2,False,0,tanh,glorot_normal,,0.638890368634136,0.63013936597525,211.27917385101318,13
118,0.2,64,50,2,False,0,tanh,uniform,,0.6366663115278071,0.627604825903243,162.60865998268127,13
119,0.2,64,50,2,False,0,tanh,normal,,0.6379847645429364,0.6290075729457495,162.66760563850403,13
120,0.2,64,50,2,False,0.2,tanh,glorot_normal,,0.6321782441934796,0.6239218225749749,210.8592381477356,13
121,0.2,64,50,2,False,0.2,tanh,uniform,,0.6332436607713617,0.6250251993449404,162.43156599998474,13
122,0.2,64,50,2,False,0.2,tanh,normal,,0.6344955252503728,0.6262550633768971,162.5981752872467,13
123,0.2,64,50,2,False,0.4,tanh,glorot_normal,,0.6319385254634563,0.6236257087895547,197.87477827072144,13
124,0.2,64,50,2,False,0.4,tanh,uniform,,0.6334567440869382,0.6251997006690491,164.1879518032074,13
125,0.2,64,50,2,False,0.4,tanh,normal,,0.6319385254634563,0.6236257087895547,163.68810939788818,13
126,0.2,64,50,3,False,0,tanh,glorot_normal,,0.640888024717665,0.6317796057357709,290.62239146232605,13
