iteration,lag,test_split,K,rmse,init,random_run,accuracy,f_score,time_train
639,13,0.5,13,,random,2,0.5846153846153846,0.3675742386268702,0.10938596725463867
640,13,0.5,14,,random,2,0.5846153846153846,0.3675742386268702,0.04688072204589844
641,13,0.5,15,,random,2,0.5846153846153846,0.3675742386268702,0.06250572204589844
642,13,0.5,2,,random,3,0.5846153846153846,0.3675742386268702,0.2656550407409668
643,13,0.5,3,,random,3,0.5846153846153846,0.3675742386268702,0.26565098762512207
644,13,0.5,4,,random,3,0.5846153846153846,0.3675742386268702,0.312532901763916
645,13,0.5,5,,random,3,0.5846153846153846,0.3675742386268702,0.2812795639038086
646,13,0.5,6,,random,3,0.5846153846153846,0.3675742386268702,0.296907901763916
647,13,0.5,7,,random,3,0.5846153846153846,0.3675742386268702,0.3125312328338623
648,13,0.5,8,,random,3,0.5846153846153846,0.3675742386268702,0.35941362380981445
649,13,0.5,9,,random,3,0.5846153846153846,0.3675742386268702,0.25002622604370117
650,13,0.5,10,,random,3,0.5846153846153846,0.3675742386268702,0.21877288818359375
651,13,0.5,11,,random,3,0.5846153846153846,0.3675742386268702,0.17189359664916992
652,13,0.5,12,,random,3,0.5846153846153846,0.3675742386268702,0.12501239776611328
653,13,0.5,13,,random,3,0.5846153846153846,0.3675742386268702,0.09375977516174316
654,13,0.5,14,,random,3,0.5846153846153846,0.3675742386268702,0.07813334465026855
655,13,0.5,15,,random,3,0.5846153846153846,0.3675742386268702,0.07813310623168945
656,13,0.5,2,,random,4,0.5846153846153846,0.3675742386268702,0.296905517578125
657,13,0.5,3,,random,4,0.5846153846153846,0.3675742386268702,0.2656540870666504
658,13,0.5,4,,random,4,0.5846153846153846,0.3675742386268702,0.25002574920654297
659,13,0.5,5,,random,4,0.5846153846153846,0.3675742386268702,0.3125331401824951
660,13,0.5,6,,random,4,0.5846153846153846,0.3675742386268702,0.312532901763916
661,13,0.5,7,,random,4,0.5846153846153846,0.3675742386268702,0.2656543254852295
662,13,0.5,8,,random,4,0.5846153846153846,0.3675742386268702,0.23439860343933105
663,13,0.5,9,,random,4,0.5846153846153846,0.3675742386268702,0.296905517578125
664,13,0.5,10,,random,4,0.5846153846153846,0.3675742386268702,0.2656536102294922
665,13,0.5,11,,random,4,0.5846153846153846,0.3675742386268702,0.156266450881958
666,13,0.5,12,,random,4,0.5846153846153846,0.3675742386268702,0.12501263618469238
667,13,0.5,13,,random,4,0.5846153846153846,0.3675742386268702,0.07813358306884766
668,13,0.5,14,,random,4,0.5846153846153846,0.3675742386268702,0.06250810623168945
669,13,0.5,15,,random,4,0.5846153846153846,0.3675742386268702,0.07813143730163574
